100         42.0249     42.2585     43.7938
1000        42.0724     45.814      45.4793
10000       42.7884     44.5416     47.5607
100000      39.9656     45.9092     45.918
1000000     49.9678     49.7165     50.7365
10000000    67.141      82.7965     81.1655
100000000   434.71      515.005     514.715
